loc,v(g),ev(g),iv(G),N,V,L,D,I,E,B,T,lOCode,lOComment,locCodeAndComment,lOBlank,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
0.08200778487441453,0.20624273556983203,0.8439581167876679,0.4669678560410434,0.10669281894657588,0.123184771485879,-0.016383924305536656,0.04096943662255423,0.2230078309403668,0.17288083275076693,0.12318477148587956,0.17288083275076693,0.13971029888186212,-5.199337582605575,-5.199337582605575,0.5413950851290876,0.29075091274952847,0.16457177854728572,0.16457177854728572,0.08200778487441425,0.21461774284289675
-0.6090615230636186,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.7980583991521593,-0.7868450994550048,0.8675861794586132,-0.7429427536058104,-0.7868450994550048,-0.7868450994550048,-0.8323192669878771,-0.7868450994550048,-0.6090615230636186,0.62890421763219,-5.199337582605575,-0.11493488758691603,-0.6591430371132062,-0.6591430371132062,-0.7980583991521593,-0.7537815702731445,-5.199337582605575
1.8427913713400297,1.7997797362524102,-5.199337582605575,1.5647264713617985,2.224069169022065,2.0619165008094633,-1.7598610279335332,2.224069169022065,1.063441680670963,2.0619165008094633,2.0619165008094633,2.0619165008094633,1.4157020938005065,1.1077406085344124,2.333768574807139,2.224069169022065,1.33155477030807,1.3724138514300748,2.224069169022065,2.0619165008094633,1.7997797362524102
-0.36861018794803635,-0.2146177428428969,-5.199337582605575,-0.09022983619946202,-0.07379127380827255,-0.07379127380827213,0.18953541286315767,-0.09022983619946202,-0.09022983619946202,-0.12318477148587942,-0.05737262894837436,-0.12318477148587942,-0.40391597334440915,0.07379127380827297,0.45785193101249516,-0.2314136470669571,0.09022983619946202,-0.016383924305536656,-0.13144304808520935,-0.09022983619946202,-0.2146177428428969
-0.18120184009200394,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.15627407112357217,-0.1895354128631578,0.3950439437549949,-0.30788487564409184,-0.1895354128631578,-0.22300783094037338,-0.2398358465242872,-0.22300783094037338,-0.11493488758691603,-5.199337582605575,-5.199337582605575,-0.7429427536058105,-0.4397326959383186,-0.35985676784873805,-0.024577261064027488,-0.2737018896129834,-5.199337582605575
0.18120184009200394,0.049169379039557926,-5.199337582605575,0.4669678560410434,0.1479871097258389,0.15627407112357217,0.18953541286315767,-0.22300783094036666,0.4307272992954577,0.024577261064027488,0.12318477148587956,0.024577261064027488,0.2230078309403668,-5.199337582605575,-5.199337582605575,0.5413950851290876,0.09022983619946202,0.27370188961298325,0.10669281894657588,0.1479871097258389,0.049169379039557926
0.7429427536058105,-0.2146177428428969,-5.199337582605575,-0.09022983619946202,0.7868450994550044,0.7868450994550039,-0.9163618760430912,1.063441680670963,0.30788487564409184,0.8557124305929721,0.7647096737863864,0.8557124305929721,0.5797377186539939,1.2206403488473496,1.3937315246087334,0.9805850987283469,0.7980583991521597,0.6090615230636188,0.7647096737863871,0.7868450994550048,-0.2146177428428969
-1.6230666242071043,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.6230666242071043,-1.6230666242071043,1.33155477030807,-1.1868314327558185,-1.3724138514300743,-1.2559052447500156,-1.4618188774447174,-1.2559052447500156,-1.6230666242071043,-5.199337582605575,-5.199337582605575,-0.7429427536058105,-1.0350327973154991,-1.351702239930661,-1.4383781196955348,-1.5647264713617988,-5.199337582605575
0.8093729552115342,0.34243155636014466,-5.199337582605575,0.21461774284289703,0.9288994916472711,0.9288994916472701,-0.33375811581393217,0.35985676784873855,1.4618188774447178,0.7868450994550048,0.903966675887945,0.7868450994550048,0.9288994916472711,0.9544235681784119,-5.199337582605575,0.8439581167876679,0.2230078309403668,0.903966675887945,0.8795835244850455,0.9805850987283469,0.3511308347894643
0.34243155636014466,0.20624273556983203,0.8439581167876679,0.6796406466582382,0.43072729929545744,0.4487738962147708,-0.33375811581393217,0.4128199113450469,0.3950439437549949,0.48531773025496217,0.43072729929545744,0.48531773025496217,0.3950439437549949,0.62890421763219,-5.199337582605575,0.07379127380827269,0.37739194382855396,0.41281991134504603,0.4307272992954577,0.43072729929545744,0.21461774284289675
-1.351702239930661,-0.4945539249295853,-5.199337582605575,-5.199337582605575,-1.1229990251034485,-1.1229990251034485,0.7004278789153471,-0.6389187080019086,-1.5112728265256652,-0.9805850987283464,-1.0074356012873076,-0.9805850987283464,-1.3315547703080695,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.8207920883323805,-1.351702239930661,-1.2035639247464813,-0.9163618760430912,-0.4945539249295853
0.5992298680993446,0.5131546622659512,0.5509042025873345,0.8439581167876679,0.44877389621477115,0.4669678560410434,-0.17288083275076693,0.29075091274952847,0.541395085129088,0.44877389621477115,0.4487738962147708,0.44877389621477115,0.6389187080019088,0.903966675887945,-5.199337582605575,0.9163618760430912,0.37739194382855396,0.6090615230636188,0.4307272992954577,0.47612275290928696,0.5700740851824606
1.5647264713617997,1.1868314327558185,-5.199337582605575,0.21461774284289703,1.2928052291994159,1.2559052447500156,-1.2928052291994159,1.4618188774447178,0.7429427536058095,1.3724138514300748,1.2559052447500156,1.3724138514300748,1.5647264713617985,1.9976775099622037,1.9407584605886086,1.3315547703080695,1.687520726405611,1.1229990251034485,1.22064034884735,1.2928052291994159,1.2559052447500156
-0.41281991134504603,0.5131546622659512,1.0491313979639716,0.6796406466582382,-0.34243155636014494,-0.43072729929545744,-0.9163618760430912,0.9288994916472673,-1.687520726405611,0.008191687283282928,-0.40391597334440915,0.008191687283282928,-0.40391597334440915,-5.199337582605575,-5.199337582605575,-0.5038325032422343,-0.05737262894837436,-1.351702239930661,-0.24827509310711635,-0.4397326959383185,0.5700740851824606
-0.8207920883323805,-0.2146177428428969,-5.199337582605575,-0.09022983619946202,-0.8795835244850455,-0.8557124305929721,1.0074356012873076,-0.8917088296734071,-0.7647096737863871,-0.9544235681784121,-1.0074356012873076,-0.9544235681784121,-0.8093729552115337,-5.199337582605575,-5.199337582605575,-0.7429427536058105,-1.0350327973154991,-0.9805850987283469,-0.8323192669878771,-0.9163618760430912,-0.2146177428428969
0.40391597334440915,-0.2146177428428969,-5.199337582605575,-5.199337582605575,0.8093729552115342,0.8093729552115342,-0.17288083275076693,0.27370188961298325,1.1229990251034485,0.5797377186539939,0.7868450994550048,0.5797377186539939,0.4307272992954577,1.2206403488473496,-5.199337582605575,0.45785193101249516,0.09022983619946202,0.7868450994550048,0.7429427536058103,0.8323192669878773,-0.2146177428428969
-1.0779731208618022,-0.4945539249295853,-5.199337582605575,-5.199337582605575,-0.9415848508525061,-0.9544235681784121,0.7757298745181314,-0.6796406466582382,-1.4157020938005065,-0.8557124305929721,-1.0074356012873076,-0.8557124305929721,-1.0350327973154991,-5.199337582605575,-5.199337582605575,-0.7429427536058105,-0.6591430371132062,-1.351702239930661,-0.9288994916472707,-1.021136984982773,-0.4945539249295853
1.1543272879709452,1.6544347256902532,1.33155477030807,1.238080335547108,1.2559052447500156,1.2928052291994159,-0.33375811581393217,0.4307272992954568,1.9407584605886086,1.0074356012873076,1.2928052291994159,1.0074356012873076,1.0350327973154991,1.3724138514300748,2.0619165008094633,0.7757298745181314,0.6090615230636188,1.6544347256902532,1.2559052447500156,1.2559052447500156,1.6544347256902532
1.0350327973154991,0.8795835244850455,-5.199337582605575,0.8439581167876679,1.1868314327558185,1.1868314327558185,-0.5894557978497783,0.7647096737863855,1.5112728265256712,1.063441680670963,1.1868314327558185,1.063441680670963,0.8917088296734071,0.7980583991521597,1.6230666242071048,0.8439581167876679,1.138523478460069,1.6544347256902532,1.1543272879709452,1.1868314327558185,0.903966675887945
-0.41281991134504603,-0.4945539249295853,-5.199337582605575,-0.09022983619946202,-0.5225216312107968,-0.4669678560410431,0.6189524070777612,-0.5038325032422343,-0.2737018896129834,-0.48531773025496217,-0.5038325032422343,-0.48531773025496217,-0.40391597334440915,0.7980583991521597,-5.199337582605575,0.07379127380827269,-0.33375811581393217,-0.35985676784873805,-0.48531773025496217,-0.5319346728678892,-0.4945539249295853
0.2567320595114773,0.6693566872947276,-5.199337582605575,0.4669678560410434,0.2062427355698323,0.2230078309403668,0.18953541286315767,-0.17288083275076693,0.4669678560410434,0.13971029888186212,0.18953541286315767,0.13971029888186212,0.0573726289483745,0.62890421763219,1.1543272879709452,-0.3511308347894644,0.2230078309403668,0.41281991134504603,0.2398358465242872,0.2062427355698323,0.7004278789153471
0.30788487564409184,0.34243155636014466,-5.199337582605575,0.6796406466582382,0.016383924305536656,0.0573726289483745,-0.016383924305536656,0.024577261064027488,0.10669281894657505,0.04096943662255395,0.049169379039557926,0.04096943662255395,0.33375811581393217,-5.199337582605575,-5.199337582605575,0.07379127380827269,0.6090615230636188,0.1978821696283582,0.0573726289483745,-0.05737262894837436,0.15627407112357217
-1.0779731208618022,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.1229990251034485,-1.1543272879709452,1.1543272879709452,-1.0350327973154991,-1.2380803355471075,-1.1229990251034485,-1.0074356012873076,-1.1229990251034485,-1.3315547703080695,0.07379127380827297,0.45785193101249516,-5.199337582605575,-1.0350327973154991,-1.351702239930661,-1.0491313979639707,-1.274138378735278,-5.199337582605575
-1.0779731208618022,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.3724138514300743,-1.393731524608733,1.7598610279335336,-1.5112728265256652,-0.6693566872947276,-1.5112728265256652,-1.4618188774447174,-1.5112728265256652,-1.0350327973154991,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.4618188774447174,-0.9805850987283469,-1.4383781196955348,-1.274138378735278,-5.199337582605575
-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-2.1359960158888494,-2.1359960158888494,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-2.1359960158888494,-5.199337582605575,-2.1359960158888494,-5.199337582605575,-5.199337582605575
0.18120184009200394,0.049169379039557926,-5.199337582605575,0.4669678560410434,0.1479871097258389,0.13971029888186212,0.18953541286315767,-0.13971029888186198,0.3773919438285551,0.0573726289483745,0.12318477148587956,0.0573726289483745,0.2230078309403668,-5.199337582605575,-5.199337582605575,0.5413950851290876,0.09022983619946202,0.2398358465242872,0.10669281894657588,0.1479871097258389,0.049169379039557926
0.08200778487441453,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.41281991134504603,0.41281991134504603,0.9288994916472711,-0.8323192669878771,2.0619165008094633,-0.15627407112357217,0.40391597334440915,-0.15627407112357217,0.13971029888186212,0.32510971142528206,-5.199337582605575,-0.3511308347894644,-1.22064034884735,0.6899969928587828,0.34243155636014466,0.5797377186539939,-5.199337582605575
-0.6090615230636186,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.37739194382855384,-0.30788487564409184,0.541395085129088,-0.46696785604104324,0.07379127380827269,-0.41281991134504603,-0.33375811581393217,-0.41281991134504603,-0.6090615230636186,0.15627407112357217,-5.199337582605575,-0.024577261064027488,-0.33375811581393217,-0.0984579918856373,-0.42175669919199466,-0.30788487564409184,-5.199337582605575
