LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL
0.9758201348504991,0.36550624990564684,0.22182333833835663,0.13001858330708427,0.3781365553885167,-5.199337582605575,0.8449851644160787,-0.09443339332614761,-5.199337582605575,-5.199337582605575,1.4378725503234127,0.26635132047463517,0.3031763308768594,-5.199337582605575,-5.199337582605575,1.027733436060325,-0.04323119115281733,0.22585189357794588,0.6140459658127566,0.503774195844591,0.4164018328931675,0.41212093657060656,-0.5127153219822487,0.5037741958445908,0.4249866660723406,-1.4490077323954944,-5.199337582605575,-5.199337582605575,0.07077897205728,-0.07077897205728,0.2990652210206588,0.5037741958445883,0.3196729057462817,0.7901039133445907,0.7954835289290819,-0.007857849750115064,0.9144097750139176
0.9758201348504991,0.9144097750139182,-0.153831055271327,0.6235618667385615,0.6868726085259392,0.5951785333332774,0.950825845905311,0.3739198472189847,0.4904373512892702,1.0547579293729112,0.3196729057462817,-1.1333833774390718,0.7426720577599873,0.6968551998165498,0.6140459658127552,0.7272307050344902,5.19933758270342,-0.18571970244435482,0.5037741958445886,0.2745017492003325,0.14588453635250845,0.08654336791501613,-0.5127153219822487,0.2745017492003325,0.16178730022911658,-0.5172012579633719,0.6769580013483976,0.5858240943805281,0.6093088392740873,0.23392008271070475,0.08260040529800791,0.10627961913834898,0.26635132047463517,1.354588845414001,0.7741003113986907,0.4078475795418038,0.7119608360603457
-0.0550321474056022,1.3351777361189363,-0.153831055271327,0.4249866660723403,-0.14588453635250845,1.4603255366224641,1.2709069447691965,1.4835398594012967,1.5855004948511273,-0.10627961913834925,0.3196729057462817,-1.4835398594012967,1.5855004948511282,-5.199337582605575,-5.199337582605575,0.2541585899796044,-0.04323119115281733,1.354588845414001,0.9203942522678373,1.29779622620429,1.354588845414001,1.4378725503234122,-0.8449851644160787,1.29779622620429,1.354588845414001,-1.8840284408028345,1.3950213403073242,1.4490077323954944,1.6283614067169068,1.3847000603786026,1.316257070812699,1.6137435101190338,0.9885486663212717,0.1777310879458724,0.0039288945508469016,-0.11418529432142838,0.2460511553151307
1.2033520229815862,0.09048767648233591,0.5858240943805281,0.6235618667385615,0.7741003113986907,0.22182333833835663,0.07077897205728,-1.2797673802841854,0.28676185661170017,-0.10627961913834925,-5.199337582605575,-1.2977962262042881,0.6427656493001023,-5.199337582605575,-5.199337582605575,0.8506130711767214,-5.199337582605575,1.316257070812699,0.8172368220294002,1.1952869885627266,1.279767380284185,1.2621451766228082,-0.8449851644160787,1.1952869885627257,1.279767380284185,-0.6622094626815661,0.16576923503081653,0.22182333833835663,0.822735703360026,-1.2364241592824414,1.3351777361189363,1.2621451766228082,1.3351777361189363,0.6720256013907765,0.9144097750139176,0.3739198472189847,0.8282595756173422
0.3613091711541973,-0.6671094969535074,-0.647603582924978,-5.199337582605575,0.5397902485272682,-0.5626581137273623,-0.6671094969535074,-0.7794126455153473,-0.4727891209922674,-0.10627961913834925,-0.09838058092713325,5.19933758270342,-0.5352507330721651,-5.199337582605575,-5.199337582605575,-0.17773108794587253,1.4490077323954944,0.39082747499697107,0.3445834846914058,0.3993230673495512,0.4164018328931675,0.39082747499697107,-0.24200352807589645,0.3993230673495512,0.4164018328931675,0.07865872645260509,-0.5626581137273623,-0.5626581137273623,-0.4640202620575492,-1.2364241592824414,0.4164018328931675,0.3529339861269166,0.5443409149356104,0.5082396800700222,0.07865872645260509,0.800886265162616,-0.2785837780017923
-0.7170321943477564,-5.199337582605575,-0.647603582924978,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.3745242185879498,-5.199337582605575,-5.199337582605575,-5.199337582605575,5.19933758270342,-1.3847000603786022,-5.199337582605575,-5.199337582605575,-1.798484179606721,0.7741003113986907,-0.9084578685373851,-1.4490077323954944,-1.3950213403073242,-1.3069709712550006,-1.354588845414001,1.643335778305229,-1.3950213403073242,-1.354588845414001,5.19933758270342,-5.199337582605575,-5.199337582605575,-1.3847000603786022,0.6968551998165498,-1.3644887481703285,-1.3256580818904466,-1.1560788582645953,-1.1333833774390718,-1.7602235769259955,-5.199337582605575,-1.9077283752773948
-0.24605115531513083,-5.199337582605575,0.22182333833835663,-5.199337582605575,0.49487316356862393,0.4078475795418034,-5.199337582605575,-2.4164197424687446,0.4904373512892702,-0.10627961913834925,-5.199337582605575,5.19933758270342,-0.6235618667385617,-5.199337582605575,-5.199337582605575,0.09443339332614747,-0.04323119115281733,0.932463234116948,0.2745017492003322,0.5672668211224479,0.7323583992376277,0.7530653277850339,-0.24200352807589645,0.5672668211224479,0.7323583992376277,5.19933758270342,0.35711844742575977,0.3993230673495512,-0.4640202620575492,-1.8613417931387894,0.6622094626815658,0.8117625417293373,0.6187969120552371,0.03143625252627056,0.035367331797393306,0.5307222209625244,0.007857849750115064
-0.35711844742575977,0.09048767648233591,-0.647603582924978,-5.199337582605575,-5.199337582605575,-0.07471826934058873,0.07077897205728,0.9264118754450843,-0.4727891209922674,2.240193400840184,-5.199337582605575,-1.2977962262042881,-0.205744372659279,-5.199337582605575,-5.199337582605575,-0.46402026205754904,0.7741003113986907,-0.3487556955170447,-0.36550624990564684,-0.4078475795418038,-0.4379231322318639,-0.4249866660723406,0.3196729057462817,-0.4078475795418038,-0.44225151762934783,-0.6622094626815661,0.16576923503081653,-0.07471826934058873,-0.3155407748847442,0.9025379716360471,-0.43360293580782355,-0.4121209365706064,-0.4206903738905568,-0.311414024733918,-0.647603582924978,-5.199337582605575,-0.5718876090231961
-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,5.19933758270342,-5.199337582605575,-5.199337582605575,-5.199337582605575,5.19933758270342,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-2.2913431695824906,-5.199337582605575,-5.199337582605575,-2.2913431695824906,5.19933758270342,-5.199337582605575,-5.199337582605575,-5.199337582605575,2.1943095112957085,-5.199337582605575,-2.2913431695824906,-5.199337582605575,-2.2913431695824906,-5.199337582605575,-5.199337582605575,-5.199337582605575
0.047164093190845,0.9144097750139182,0.22182333833835663,-5.199337582605575,-5.199337582605575,0.22182333833835663,1.171546171302762,0.1937201869984451,0.28676185661170017,-0.10627961913834925,1.8186455928500598,0.2745017492003322,0.9084578685373849,-5.199337582605575,-5.199337582605575,1.253479244540931,-5.199337582605575,0.011786926252778591,1.8613417931387883,1.316257070812699,0.9758201348504991,0.9821645097780916,-1.7072569999865124,1.316257070812699,0.9949733700384326,-1.7243787098208765,0.16576923503081653,0.22182333833835663,0.7069077227234672,0.6968551998165498,0.9632477699041494,1.02109373437978,0.5858240943805281,1.6744413743765283,0.6045853465832371,-5.199337582605575,1.179385982879392
