,a,all,also,an,and,any,are,as,at,be,been,but,by,can,do,down,even,every,for,from,had,has,have,her,his,if,in,into,is,it,its,may,more,must,my,no,not,now,of,on,one,only,or,our,should,so,some,such,than,that,the,their,then,there,things,this,to,up,upon,was,were,what,when,which,who,will,with,would,your,BookID
0,1.4026732899923233,0.8142946209921877,-5.199337582605575,-0.507356414285685,0.622925723210088,1.7877922988926076,0.09863438048851819,0.5782501600207829,0.9322826413863896,0.16789400478810546,0.0567279552952648,-0.9626677504946355,0.12866965494285118,-0.4438613119262475,-5.199337582605575,-0.2272387530147906,2.344597707470275,-5.199337582605575,1.4437492445178937,1.268100943178033,0.5347002582995637,0.9185455310591,-0.3391140566505845,2.514954877802536,-1.6866708163300608,-0.24565103275109257,0.5906396312561334,0.4372848764419533,-0.06868784298850565,-0.676364069535757,0.24257669940264914,0.30298044805620655,0.71052125931209,0.7435597568794311,-5.199337582605575,1.0702121879893849,0.13619558328021,-0.5572143998411001,0.5870906048048715,-0.41116386742234795,1.3908012159728196,-0.642978431490005,0.7534318056280707,-5.199337582605575,0.7376711860829294,-0.17394999408838294,-0.6688809414639828,0.05373931758382359,-0.037309670099329194,-0.354960681009665,-0.08514909838451043,0.5467888422447953,-0.3533720673209077,0.12265417556496866,0.28118119330895447,-0.7415940438615163,0.20737848262438172,-0.1906376077122895,0.6211152295290614,1.0835340886836176,1.0415528300904862,0.3837139444425662,0.23030195334230885,0.4241881922468556,1.6805150795882338,0.0208900882468887,-1.1219004674623523,-1.1303391749761575,-5.199337582605575,-5.199337582605575
1,0.44057071237041473,0.3949806846587807,-5.199337582605575,0.6707481986319156,-0.8717709721899588,0.6084981344998837,-0.15127105057130014,0.9004945152003261,1.4874168022390561,-0.24411357767099295,-0.20280722023220563,-0.7182242181248265,1.6565076970533998,0.04776345509712049,0.2858408748811657,-0.2272387530147906,0.6838852653960166,1.0313409693098314,0.11213762424543006,0.5175648597369028,0.3438589282400014,0.5624499076003163,-0.3391140566505845,1.4066749078855159,-5.199337582605575,-0.6049110581168619,-0.514156100744534,1.2009724076135895,0.09413741432353667,0.16486833151060187,0.24257669940264914,-0.10613380452341302,1.0212355417065975,0.47536924783772644,-0.014920960032900369,1.0702121879893849,-0.47369939376565046,-0.12115100745602783,0.8163749586374266,0.25334710313580006,0.4787129425050145,-0.09563618704124509,0.507356414285685,-0.1467449554865483,0.7376711860829294,0.7574012227258592,1.841992885996279,1.0389897059730204,0.7713893420811573,-0.354960681009665,0.20128441209608258,0.5467888422447953,-0.3533720673209077,0.8163749586374266,-5.199337582605575,0.1392080919879747,0.2487276896369168,-0.7855300527942329,-0.3661063568005695,0.276527608965863,1.323364216455059,-0.12866965494285104,0.8480168775797998,0.6838852653960166,0.05075115979356231,0.21042839424792484,-0.0029840857080814663,0.8805315367846752,-5.199337582605575,-5.199337582605575
2,1.4026732899923233,-2.2060435244226944,-5.199337582605575,-0.507356414285685,-1.2581615610630967,-0.555472626284805,1.949879557579296,-0.28584087488116544,0.09563618704124537,1.2747974249655298,1.5150414608261613,0.28739547728120984,1.3947367510595616,0.8289320521711078,0.7162944973653081,0.7028602309190991,-5.199337582605575,2.073828534496726,0.3014186978442924,-1.5896897204901463,0.13318431007169534,1.4147464255349769,1.656507697053399,0.2610582086856508,-0.5870906048048712,0.6484921805928574,0.7201566171385528,-0.642978431490005,0.6301882460226786,0.8163749586374266,0.24257669940264914,0.6540257157041913,1.0212355417065975,0.47536924783772644,0.16335606240909484,0.010444474367329168,0.5192714946280623,1.3908012159728196,-0.3123666340785934,-0.41116386742234795,1.0755180461469145,-0.642978431490005,0.7534318056280707,0.2364348733948153,1.0755180461469145,0.5467888422447953,1.841992885996279,0.4030590809328523,1.7877922988926076,-1.7660887988015221,-1.0162217327405565,0.0642018255595864,0.11514103703939987,-0.22877008485407269,0.28118119330895447,-0.1151410370393996,0.1573106846101707,-0.7855300527942329,-0.3661063568005695,0.05971709978532317,0.11063629878211288,1.0781823635060823,-0.15127105057130028,0.4241881922468556,0.4274554610205768,0.21042839424792484,0.21195408262352528,-0.33753413315004566,0.7916386077433749,-5.199337582605575
3,0.8893602069871992,-0.38050386432868966,-5.199337582605575,-0.15731068461017056,0.5175648597369031,0.295179000488646,-0.15127105057130014,1.2418667918433215,0.9322826413863896,0.9794028846167092,0.6895516362440408,-0.1906376077122895,-0.42909080598453053,-0.4438613119262475,-0.9231052078078877,1.0013312975256932,-5.199337582605575,1.5740487025869778,1.2516037548183747,-1.1503493803760079,1.4437492445178937,0.5624499076003163,-0.685771607977826,0.9532247863106329,-1.4829216141410033,-0.6049110581168619,0.011936608571117828,-5.199337582605575,0.2028072202322059,-0.9579355910411306,1.105258443823681,-5.199337582605575,0.71052125931209,-0.6820013531424406,-0.6595793500069236,0.28118119330895447,0.010444474367329168,-0.12115100745602783,1.1417175858171107,0.43564372946346935,-0.7895991501016258,0.3296470506296032,-0.08664665379916914,-0.1467449554865483,1.0755180461469145,-0.17394999408838294,-5.199337582605575,0.05373931758382359,1.1219004674623523,-0.5467888422447952,0.3155014472579608,1.6448536269514733,0.11514103703939987,-0.5977601260424784,0.28118119330895447,0.1392080919879747,-0.019397744719925163,-0.7855300527942329,-0.3661063568005695,0.19519780771888812,0.8761428492468408,-0.7337596474844806,0.5537325362801025,1.3714391659044205,0.7693818388286005,-0.18759968117691814,1.360064468339425,-0.05373931758382345,-0.09263885303884002,-5.199337582605575
4,-0.14674495548654845,-0.9794028846167087,-5.199337582605575,0.4340037549944108,-0.22264793779319159,0.8783350783593278,2.1893497555220858,0.7415940438615168,-0.5677008780667451,0.49720057068155404,1.6805150795882327,-0.9626677504946355,0.37890029549524495,1.1948571240757908,-0.20585425166482693,0.3139336550376962,-5.199337582605575,1.5740487025869778,0.670748198631916,0.5175648597369028,-0.09263885303884002,0.5624499076003163,1.4919422487276346,0.3139336550376962,-1.4829216141410033,0.07167928382863167,1.6057296060590083,0.4372848764419533,0.2028072202322059,0.30298044805620655,1.7184515433910268,-5.199337582605575,0.04178929781645395,1.011233340552875,-0.5022720168341331,0.536422381229827,0.7376711860829294,0.26569230460150106,1.5438732251662761,-1.2681009431780323,0.7855300527942334,1.474020058858521,1.8259543203082664,0.4703636383779995,0.03283079095640524,0.9485350408266381,1.2548759122271174,0.7259700310214303,-1.0889170286405414,-1.0970511162913485,0.49214188023661265,1.261460848805484,-5.199337582605575,-0.5977601260424784,0.28118119330895447,-0.41278805368203186,-0.771389342081157,0.2610582086856508,-0.3661063568005695,-0.001492041193254746,-0.08814440355919828,0.6448141685061831,-0.15127105057130028,1.902216495782017,-0.38050386432868966,0.0208900882468887,1.2418667918433215,1.271442057184739,-5.199337582605575,-5.199337582605575
5,-0.37249570458840126,-0.0941374143235364,-5.199337582605575,-0.507356414285685,-1.0702121879893844,-0.07317524314881867,2.449997660602736,-0.28584087488116544,1.1360099957249712,0.05971709978532317,0.515859730977363,0.28739547728120984,1.1417175858171107,0.4620469960529368,2.449997660602736,-5.199337582605575,0.011936608571117828,-0.2502668996131862,-0.9915264746773306,-1.1503493803760079,-0.514156100744534,-5.199337582605575,0.9721973454126824,0.3139336550376962,-0.5870906048048712,1.833914635815916,-1.5638315075412297,-5.199337582605575,1.0970511162913483,0.30298044805620655,-5.199337582605575,0.6540257157041913,0.04178929781645395,0.47536924783772644,0.26569230460150106,-0.28584087488116544,1.9914760889023255,0.26569230460150106,-0.05672795529526466,-0.17394999408838294,0.7855300527942334,-0.09563618704124509,-0.08664665379916914,0.4703636383779995,1.4066749078855159,1.1303391749761575,-0.6688809414639828,0.4030590809328523,-0.543326877384295,0.588864190893544,-0.4241881922468552,-0.639313438930904,-5.199337582605575,0.4787129425050145,-5.199337582605575,0.3597319201314759,-0.4670331086671347,0.6301882460226786,-0.3661063568005695,-0.5022720168341331,0.493826705042641,0.3837139444425662,-1.633418768283204,0.6838852653960166,1.0943317074660934,-0.18759968117691814,0.7534318056280707,-0.05373931758382345,0.2858408748811657,-5.199337582605575
6,0.354960681009665,-0.0941374143235364,-5.199337582605575,1.4026732899923233,-0.8717709721899588,-0.07317524314881867,0.545057043236798,0.5782501600207829,1.1360099957249712,-0.035816631660069466,0.3014186978442924,0.9650419322024908,0.37890029549524495,0.04776345509712049,1.4919422487276346,-0.2272387530147906,-5.199337582605575,1.0313409693098314,0.11213762424543006,-0.07167928382863167,0.02238247829941787,0.9185455310591,0.7047716066110467,0.17546498006949002,-1.0970511162913485,-0.24565103275109257,-1.2450993362438751,-0.06868784298850565,0.014920960032900369,2.1280452341849863,0.7357140097174591,-5.199337582605575,-0.8717709721899588,0.7435597568794311,0.26569230460150106,0.7977768461252386,-0.11213762424542978,-0.12115100745602783,0.4340037549944108,0.06270677794321412,1.0755180461469145,1.0623094227799812,-0.08664665379916914,-5.199337582605575,0.03283079095640524,1.1303391749761575,1.2548759122271174,1.2952381291284047,-0.037309670099329194,0.3061061710154012,-0.27652760896586265,-0.639313438930904,-0.3533720673209077,-0.22877008485407269,0.9369009241185394,-0.1151410370393996,-1.0889170286405414,0.6301882460226786,0.20890319553484626,0.276527608965863,-0.565948821932863,-0.4144133296000765,-0.15127105057130028,-0.8310376137370573,0.4274554610205768,0.9004945152003261,-0.6577258857555088,0.4488062516057125,0.11063629878211288,-5.199337582605575
7,0.6933415430368173,-0.6744897501960817,0.8331468660796099,-0.8827322515108202,0.6688809414639829,0.295179000488646,0.545057043236798,0.7415940438615168,-1.0889170286405414,1.0702121879893849,0.0567279552952648,-1.2418667918433202,1.3947367510595616,-5.199337582605575,-0.5244005127080407,-0.2272387530147906,0.6838852653960166,-5.199337582605575,0.3014186978442924,0.22111871299757055,0.7415940438615168,0.11514103703939987,-1.219593405285656,1.3488630689534444,0.06270677794321412,-0.6049110581168619,-0.6521789863427858,0.4372848764419533,0.3264979777790385,-0.45045700061506855,-5.199337582605575,0.30298044805620655,-0.8717709721899588,0.47536924783772644,-0.5022720168341331,-1.4964984576702751,0.13619558328021,0.26569230460150106,1.0702121879893849,0.06270677794321412,0.1076343923831023,1.902216495782017,-1.309171716785777,-5.199337582605575,0.7376711860829294,0.3217804213082704,-0.6688809414639828,0.4030590809328523,0.39336811082146717,-0.7143674402801873,0.17698036888207008,-0.639313438930904,0.5398714122010615,-0.9939687219782136,0.28118119330895447,0.1392080919879747,0.7337596474844815,0.6301882460226786,-5.199337582605575,-0.36929914616741233,0.295179000488646,-1.1107716166367854,-0.5835489577555577,-0.12265417556496838,1.0943317074660934,0.5853188635535439,0.21195408262352528,-0.33753413315004566,0.2858408748811657,-5.199337582605575
8,0.354960681009665,0.8142946209921877,-5.199337582605575,0.15580024666388428,-0.35973192013147565,-0.07317524314881867,0.9485350408266384,-1.1025144147762287,0.9322826413863896,-0.5107533056261917,0.515859730977363,-0.4603875140482478,0.617500332684303,0.8289320521711078,0.8893602069871992,-5.199337582605575,0.011936608571117828,0.2920634713523245,0.11213762424543006,0.5175648597369028,0.44057071237041473,0.9185455310591,0.9721973454126824,1.116318759832843,-1.4829216141410033,0.3597319201314759,-0.24411357767099295,0.4372848764419533,0.5450570432367984,0.44057071237041473,0.24257669940264914,-0.10613380452341302,1.0212355417065975,-0.6820013531424406,0.26569230460150106,-0.6374841609623768,1.622193585315427,-0.12115100745602783,-0.47536924783772627,-0.41116386742234795,0.4787129425050145,-0.09563618704124509,0.507356414285685,-0.1467449554865483,-5.199337582605575,1.1303391749761575,-0.6688809414639828,1.558783549502995,-0.037309670099329194,-1.0970511162913485,-0.843749279205546,0.0642018255595864,-0.9208229763683788,-0.22877008485407269,-5.199337582605575,1.3126950855218635,0.6558746782604521,0.2610582086856508,0.20890319553484626,-0.23490081848237185,0.295179000488646,0.6448141685061831,0.8480168775797998,0.4241881922468556,-0.8805315367846749,-0.43072729929545744,-0.208903195534846,1.5341205443525476,0.2858408748811657,-5.199337582605575
9,2.514954877802536,-0.0941374143235364,-5.199337582605575,0.4340037549944108,-0.8717709721899588,0.6084981344998837,0.9485350408266384,0.08814440355919871,1.6991776601113002,0.27188000539926105,-0.519271494628062,-0.4603875140482478,0.12866965494285118,0.04776345509712049,0.7162944973653081,1.7451866691607472,-5.199337582605575,-5.199337582605575,0.3014186978442924,-1.5896897204901463,-0.3949806846587804,0.11514103703939987,-0.17546498006949002,0.810144479353734,0.5485222826980983,0.3597319201314759,1.3488630689534444,-0.06868784298850565,0.8122178014999133,0.025367411289996027,2.03683413170139,-0.10613380452341302,-1.4437492445178934,-0.204330498812608,-0.3661063568005695,0.536422381229827,1.309171716785778,0.6193067695087763,-0.05672795529526466,-0.6726177973987141,0.7855300527942334,-0.642978431490005,0.9650419322024912,0.2364348733948153,0.3982089211336604,0.07766411731290529,-0.04925725248419532,0.7259700310214303,-1.0889170286405414,-0.17394999408838294,-0.08514909838451043,-0.22723875301479077,0.5398714122010615,2.6382572734767598,0.28118119330895447,-0.7415940438615163,-0.019397744719925163,-0.1906376077122895,0.6211152295290614,0.05971709978532317,-0.565948821932863,0.3837139444425662,-1.633418768283204,0.4241881922468556,0.05075115979356231,0.21042839424792484,0.21195408262352528,0.4488062516057125,-0.320209497728077,-5.199337582605575
