loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
-0.011551539268926722,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.0712932559831038,0.08287897421692526,0.21141265303754578,-0.08674327691469418,0.2688846713874586,0.0346607859361261,0.09447582826920287,0.0346607859361261,-0.11383297313445351,0.577283319667356,0.2989516218799528,-5.199337582605575,0.03658722196505492,0.19176502651457702,0.06743355224544932,0.07708482171317153,-5.199337582605575
-0.26090881555372136,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.30701419807246205,-0.2909084326727651,0.717414655156491,-0.5727406987009445,0.2828840195522009,-0.3888479430107325,-0.2688846713874583,-0.3888479430107325,-0.5434942416421543,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.4690737840944275,0.05007647815071302,-0.353781946615131,-0.17023751614428168,-5.199337582605575
0.6493239131864658,0.28689391692303895,-5.199337582605575,0.39508475691408723,0.532369585288357,0.5614353840526258,-0.22324003539459783,0.36816579163061713,0.8048765235458704,0.4690737840944271,0.5546865712237635,0.4690737840944271,0.6233932787966431,0.8155692479658478,0.5795590992805145,1.588668843213056,0.5886924726412358,0.7450835745019037,0.523517121646235,0.5479629285038501,0.2868939169230392
0.11577091571932854,0.28689391692303895,-5.199337582605575,0.39508475691408723,-0.08481096725713641,-0.10995836276502736,-0.023104620209993407,0.16242937264128554,-0.3888479430107325,-0.013476904050532534,-0.10608540246033674,-0.013476904050532534,0.26688912311016466,-5.199337582605575,-0.019253326724321687,-5.199337582605575,-0.12352710983121774,-0.2969390310705199,-0.08674327691469418,-0.05971709978532289,0.2868939169230392
0.9643520936720283,0.28689391692303895,-5.199337582605575,0.09060887537472795,0.6445771772060709,0.6732817686168531,-0.023104620209993407,0.12934911053194018,1.6531010884846167,0.4349558558343416,0.6781196186480931,0.4349558558343416,0.7000902126075669,1.273713481142844,1.6840816061863255,-5.199337582605575,0.17023751614428168,1.0882206834997008,0.5569333543963707,0.7759338946254032,0.2868939169230392
-1.448542325268808,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.2608212055429477,-1.2608212055429477,1.3607930177490728,-1.105790508186314,-1.2523414573381917,-1.2112321309213452,-5.199337582605575,-1.2192897041978776,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.1022493039411185,-1.256570037057248,-1.1346346761574237,-1.273713481142844,-5.199337582605575
-0.7149266349125927,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.7916386077433746,-0.7785379889740666,1.017836294902245,-0.8345096431912331,-0.6163941572648871,-0.8022177071041441,-0.7025521850381231,-0.8022177071041441,-0.6233932787966432,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.8155692479658478,-0.6469487231035745,-0.8676961832053142,-0.6976324763455742,-5.199337582605575
1.595506228295427,1.1836310597868926,1.4540612000117195,1.074403020998736,1.1093456337607122,1.175908763867196,-0.881808851203841,1.074403020998735,1.1346346761574244,1.175908763867196,1.1759087638671966,1.175908763867196,1.4322449462677598,1.8176056728858967,2.023605558267694,1.9412551015979622,1.4430672208446045,1.4765923401313563,1.0882206834997015,1.175908763867196,1.1836310597868926
-0.910575278210263,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.8620993073799549,-0.8620993073799549,1.017836294902245,-0.8345096431912331,-0.8209507055478606,-0.8509857552617237,-0.7025521850381231,-0.8509857552617237,-0.8048765235458706,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.8155692479658478,-0.8317856345023261,-0.8676961832053142,-0.8705048359489538,-5.199337582605575
-0.910575278210263,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.630866049872142,-1.630866049872142,2.087240951189036,-1.5058547895177068,-1.5427647510903515,-1.5819049316068308,-5.199337582605575,-1.595506228295427,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.5118644227702283,-1.256570037057248,-1.530228975977231,-1.273713481142844,-5.199337582605575
-0.3211722278668898,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.2648946370775283,-0.2748777807192449,0.42650643049238984,-0.30298044805620655,-0.08481096725713641,-0.2648946370775283,-0.2688846713874583,-0.2648946370775283,-0.34355257491007396,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.2969390310705199,-0.18196937625749735,-0.25294952304648954,-0.24104039388602685,-5.199337582605575
0.04236737348303199,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.0712932559831038,0.08287897421692526,0.21141265303754578,-0.08674327691469418,0.2688846713874586,0.0346607859361261,0.09447582826920287,0.0346607859361261,-0.11383297313445351,0.577283319667356,0.5795590992805145,-5.199337582605575,0.03658722196505492,0.19176502651457702,0.06743355224544932,0.07708482171317153,-5.199337582605575
-0.910575278210263,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.2608212055429477,-1.2608212055429477,1.3607930177490728,-1.105790508186314,-1.2523414573381917,-1.2112321309213452,-5.199337582605575,-1.2192897041978776,-0.8048765235458706,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.1022493039411185,-1.256570037057248,-1.1346346761574237,-1.273713481142844,-5.199337582605575
0.7527287942581697,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575
-1.448542325268808,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.630866049872142,-1.630866049872142,2.087240951189036,-1.5058547895177068,-1.5427647510903515,-1.5819049316068308,-5.199337582605575,-1.595506228295427,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.5118644227702283,-1.256570037057248,-1.530228975977231,-1.273713481142844,-5.199337582605575
0.9891686273406346,1.2397881470988366,-5.199337582605575,1.313721056848876,0.7785379889740666,0.7681529649559612,-0.38469846918776895,0.5591829525141232,0.8705048359489538,0.6878433097820976,0.7527287942581697,0.6878433097820976,1.034130265957143,-5.199337582605575,1.2112321309213452,-5.199337582605575,0.7149266349125926,0.6951789469042754,0.8372398582506803,0.6612553963704534,1.2397881470988366
-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.2608212055429477,-1.2608212055429477,1.3607930177490728,-1.105790508186314,-1.2523414573381917,-1.2112321309213452,-5.199337582605575,-1.2192897041978776,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.1022493039411185,-1.256570037057248,-1.1346346761574237,-1.273713481142844,-5.199337582605575
1.0407252688054067,1.0882206834997008,1.2315266380236363,1.1682559623603428,0.9105752782102626,0.9105752782102626,-0.881808851203841,1.008188338190254,0.6781196186480931,0.9582402440352137,0.8903613486139055,0.9582402440352137,1.0607875040653754,1.008188338190254,1.0407252688054067,-5.199337582605575,1.105790508186314,0.7969170087744889,0.949138996134325,0.8128873601485377,1.0917077047659745
-0.48850524390018735,0.0019252149178808832,-5.199337582605575,-5.199337582605575,-0.353781946615131,-0.35173314286718266,0.3110529497746607,-0.18392707989107535,-0.4476886969963854,-0.2828840195522009,-0.44131333283253277,-0.2828840195522009,-0.45408230987086756,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.2969390310705199,-0.2969390310705199,-0.38469846918776895,-0.24104039388602685,-0.00577567329683046
1.123708491800223,0.8648943586852829,-5.199337582605575,0.8372398582506807,1.0018081672065835,0.967421566101701,-0.881808851203841,1.0540529424917522,0.682973392275998,1.0018081672065835,0.9735880206116276,1.0018081672065835,1.1759087638671966,1.1531521826853774,0.8989794729592026,-5.199337582605575,0.7149266349125926,0.7450835745019037,0.9371248962654873,1.0407252688054074,0.8705048359489538
0.24699057967637147,0.0019252149178808832,-5.199337582605575,0.09060887537472795,0.3496858144915586,0.34355257491007396,-0.0712932559831038,0.17610041644382587,0.6163941572648871,0.2989516218799528,0.3702267891384367,0.2989516218799528,0.18001236979270496,-5.199337582605575,0.2989516218799528,-5.199337582605575,0.03658722196505492,0.4370730494428127,0.2989516218799528,0.41598722018967516,-0.00577567329683046
-0.42439884681460904,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.22718936410362914,-0.2489759093610163,0.8676961832053146,-0.7025521850381231,0.5704738184156348,-0.4180873458662909,-0.2688846713874583,-0.4180873458662909,-0.26090881555372125,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.6517027721125981,-0.08481096725713641,-0.16828452563878535,-0.3191457727156104,-5.199337582605575
-1.448542325268808,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.8620993073799549,-0.8620993073799549,0.8676961832053146,-0.7025521850381231,-0.9954685179527948,-0.8182570146547267,-0.7025521850381231,-0.8182570146547267,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-0.6517027721125981,-1.256570037057248,-0.7629914247617623,-1.273713481142844,-5.199337582605575
0.7124430323894889,0.8648943586852829,1.2315266380236363,0.8372398582506807,0.5978752204792205,0.6374841609623771,-0.881808851203841,1.017836294902245,0.16242937264128554,0.7733350515229565,0.6304230731908692,0.7733350515229565,0.6445771772060709,-5.199337582605575,1.3755183068014878,-5.199337582605575,1.4430672208446045,0.6304230731908692,0.604795475712593,0.6024855206838508,0.8705048359489538
-1.448542325268808,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.2608212055429477,-1.2608212055429477,1.3607930177490728,-1.105790508186314,-1.2523414573381917,-1.2112321309213452,-5.199337582605575,-1.2192897041978776,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.1022493039411185,-1.256570037057248,-1.1346346761574237,-1.273713481142844,-5.199337582605575
1.3559495910610044,1.7252334649488057,2.2022200337881355,1.954084335936873,1.2072326755931997,1.1682559623603428,-0.690284392347457,0.8537542517482452,1.4939960515100146,1.0675705238781412,1.1759087638671966,1.0675705238781412,1.4823437683662837,0.8155692479658478,0.5795590992805145,-5.199337582605575,0.44556156595180363,1.1346346761574244,1.1383069821417038,1.256570037057248,1.6840816061863255
-0.26090881555372136,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.09640983100326311,0.11383297313445351,-0.0712932559831038,0.2094443392718808,-0.03273447853030368,0.13711863882505734,0.09447582826920287,0.13711863882505734,-0.03466078593612596,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.30298044805620655,0.11383297313445351,0.06743355224544932,0.11964811303984217,-5.199337582605575
0.39508475691408723,0.970500180424357,1.4540612000117195,0.09060887537472795,0.6071086623844286,0.5955748331558748,-0.22324003539459783,0.31509678162523896,0.9521639811941505,0.4820079380759188,0.5909834798525553,0.4820079380759188,0.39092518886758826,0.577283319667356,-0.019253326724321687,-5.199337582605575,0.44556156595180363,0.6304230731908692,0.6700652745789283,0.5169046316454331,0.9797917200347944
-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575
1.300153433363423,0.970500180424357,-5.199337582605575,0.9735880206116276,1.2356468505587335,1.2233483392718738,-0.690284392347457,0.9222948339003548,1.4823437683662837,1.1456980212459917,1.2233483392718738,1.1456980212459917,1.351137766053657,1.1531521826853774,1.0407252688054067,-5.199337582605575,0.7149266349125926,1.2315266380236363,1.2152510551150617,1.2650952830869524,0.9797917200347944
