V1,V10,V3,V4,V5,V6,V7,V8,V9,V2_Female,V2_Male
0.5672113899131166,0.9089749223179646,-0.4556403137378794,-0.5235370133423165,0.3979179193672613,-1.529558186142137,-0.7007108500219121,-0.3295477057744347,0.18547963396527692,1.0,0.0
-0.6302538248871075,0.22391579796511588,1.7274655664796175,1.5669896232638023,0.7347981032164006,2.5117912497307806,2.7474533072977194,-0.810909895029389,-0.49780907548583325,0.0,1.0
-1.5799683530411253,-1.5932188180230507,0.3615106865148254,0.5278584320484618,1.0293754021782244,-5.199337582605575,-0.8976552584244694,-0.4431494248121575,-1.2286069212987556,0.0,1.0
1.5057470057123419,-0.8643650473631331,0.744694447710125,0.785036049876892,-0.0037637150038949798,0.39384741763566583,0.06779861544123557,0.6863498948283557,-0.1969791629904471,0.0,1.0
0.3255765657843933,1.926403152963983,0.25490199055947255,0.09423192523971015,-0.580523622286316,-0.7953216439546773,-1.1595151955276424,0.5760748876486934,1.8803524454038238,0.0,1.0
-1.22064034884735,0.22391579796511588,0.15112149093066193,0.09423192523971015,0.23938016267175283,0.36553147697296934,0.7748328448180757,-0.24325507030852372,-0.03011419991126472,0.0,1.0
-0.17782697898639005,-0.2316410556979774,1.0685216155658543,1.0357896218544878,0.858909603950358,0.9856104168672694,1.4390013150939511,0.5760748876486934,0.27048547902722114,0.0,1.0
0.3255765657843933,0.22391579796511588,0.8480746535481313,0.8373383608517686,1.2529876254001926,2.256744827428802,2.03310375181142,-0.11694087484273694,0.07534534997376305,0.0,1.0
-0.17782697898639005,-0.5192253494916858,-0.07534534997376305,0.09423192523971015,0.8266977298382983,1.8803524454038238,1.5542696066845807,0.18165197670757277,-0.03011419991126472,1.0,0.0
0.5672113899131166,-0.5192253494916858,-0.07534534997376305,-0.5235370133423165,-0.22005820330050077,-0.36955818561240195,-0.3776296899260614,-0.5583922312531167,-0.5672113899131166,0.0,1.0
0.8698463380137416,0.6165409744753192,-0.9734487290930867,-0.5235370133423165,-0.5984352524008002,0.04141260138064336,-1.8379751573914644,1.1234150491649846,1.3494976421228684,0.0,1.0
-0.28221614706250814,-0.5192253494916858,0.8480746535481313,0.8373383608517686,1.2286069212987556,0.8373383608517686,0.5063476573610789,-0.810909895029389,-0.1969791629904471,1.0,0.0
-0.451468876645359,-5.199337582605575,2.3652476466815213,2.1696940641754106,-1.976943225725333,1.5542696066845807,2.131681568633527,2.6117120822772177,-1.4181185506224878,0.0,1.0
-0.14351193520725267,0.22391579796511588,-0.07534534997376305,-0.5235370133423165,0.06402672253786497,-0.026348991391809306,-0.607463220944139,1.048747612726431,0.6210989280340979,1.0,0.0
0.5672113899131166,-0.8643650473631331,1.4390013150939511,1.3978365289711037,2.256744827428802,0.648724421102073,0.6119957936995944,0.07912030015842841,-0.38978343113916375,1.0,0.0
-0.6302538248871075,-0.8643650473631331,-0.9734487290930867,-0.5235370133423165,-0.25490199055947255,-0.5627963389464197,0.22777672762222823,0.8920383589928601,-0.03011419991126472,0.0,1.0
1.4390013150939511,0.22391579796511588,-0.9734487290930867,-0.5235370133423165,-0.8161498870226594,-0.451468876645359,-1.0357896218544878,-0.11694087484273694,0.07534534997376305,1.0,0.0
1.2696643851806642,0.7697613987560095,-0.4556403137378794,-5.199337582605575,-1.2696643851806635,-1.137677300665421,-0.3018547881702473,-0.5583922312531167,0.07534534997376305,0.0,1.0
