V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30
-0.7766721095564544,-0.4372383028661021,-0.8215245999467291,-0.7647096737863871,0.17571214355894826,-0.94403127942962,-0.898734067746159,-0.19379590010324654,-0.7766721095564544,0.21497445609916116,0.8987340677461588,1.5623595537841135,0.7806843291439264,0.5169358430270745,-0.37926414040323836,-1.2082519762693753,-1.0512490776596923,0.5271221771504263,-0.4733916217366195,-0.31007860456075037,-0.6431996465232774,-0.46347210556657215,-0.7179092585594565,-0.6143151514762297,-0.8552098427437055,-1.6038503418051278,-1.2992637567139838,-0.6800798526585095,-1.9430554722788305,-0.9348185915314761
0.19983763687341338,-0.6800798526585095,0.13971029888186212,0.19379590010324668,-0.5373635030525978,-0.621487434103492,-0.7102624976487047,-0.38563961029924326,-0.9817132523395515,-0.7102624976487047,-0.2853007848839907,-1.184016277608397,-0.8382483222803786,-0.25763280769553093,-0.2791341921959216,-0.41130205376077134,-0.8215245999467291,-0.7567951869038884,-0.5101746960762295,-0.7887467342043812,0.03556250550071494,-0.9721633965740296,-0.11282980955715895,-0.03259786568054919,-0.5305297601890662,-0.687566566542646,-0.7968607388267138,-0.5237207039002081,-0.7255982301945619,-1.0208434705214748
0.29766685018639616,2.1309055179639644,0.19983763687341766,0.322538313527109,-0.9913534902040231,-1.5047525509837407,-0.41130205376077134,-0.4900288624757135,0.13372881179106894,-1.776502573016695,0.42423450475707314,0.9394149690153457,0.322538313527109,0.437238302866102,0.2606969203884687,-0.6468477321942638,-0.187761229176118,-0.57891318351752,1.3868594212515066,-1.2721785342041882,0.21800762830239204,1.6483016801626293,0.08008429579681307,0.2668325273491151,-0.7887467342043816,-1.2856032547007554,-0.5373635030525978,-0.7726723539835677,0.6875665665426439,-1.74849557831525
-0.8855009177976574,-1.2395820490342269,-0.9076442757180041,-0.8898946468082236,0.322538313527109,-0.45031646360329636,-0.4700799863487625,-0.3665590068942103,0.2606969203884687,0.03852745791655987,-0.5824201860443229,-0.187761229176118,-0.7567951869038884,-0.7567951869038884,0.1757121435589534,-0.8811242171055885,-0.37290404928893595,-0.3665590068942103,-0.29766685018639616,-0.2853007848839907,-0.94403127942962,-0.8811242171055885,-1.0208434705214748,-0.916627132594503,0.18474646965446226,-0.6431996465232774,-0.3824499321848252,-0.2914782458939169,-0.4177595454821131,-0.23320420998010294
-0.2392977570723898,-0.6578441244318577,-0.2914782458939169,-0.22408002445856545,-0.8724210457171899,-1.3490996379841236,-0.6726310653565243,-0.6000643400178982,-1.3868594212515073,-0.7847091556639987,-0.32878687423182434,-0.6143151514762297,-0.4048616677611863,-0.2119432604054721,-0.13971029888186212,-1.0668224709303367,-0.2976668501863966,-0.6071743320519994,-0.7255982301945619,-0.5237207039002081,-0.20286122913514915,-0.4372383028661021,-0.20588667711913555,-0.187761229176118,-0.2791341921959216,-0.94403127942962,-0.4048616677611863,-0.2791341921959216,-0.7726723539835677,-0.3824499321848252
-0.1427029045549724,1.115175054336048,-0.1516885047735817,-0.13971029888186212,-0.322538313527109,-0.44376789548393847,-0.322538313527109,-0.29766685018639644,-0.2362498869901403,-0.017778441997018387,-0.8898946468082236,-0.3038668759216277,-0.6726310653565243,-0.6286918306780629,-1.4185564545869176,-0.9533247958936263,-0.6286918306780629,-0.9627013888888422,-1.1960463117107012,-1.7217965324010607,0.1696972626341022,1.5233963507186319,0.15768567148827684,0.13971029888186212,0.6000643400179,0.2545711119598536,0.45031646360329625,0.062261471853466845,1.0010867506006578,-0.1516885047735817
0.37290404928893583,2.595102739552107,0.41452863892741326,0.36022868791518203,0.687566566542646,0.9533247958936263,0.9076442757180039,0.6214874341034919,0.9627013888888446,0.672631065356524,-0.7255982301945619,0.31007860456075037,-0.5580179144014474,-0.322538313527109,-0.5649555198105923,0.19379590010324668,0.044458405101919604,-0.32878687423182434,-2.824995203056066,0.03259786568055002,0.39203079394291046,5.19933758270342,0.437238302866102,0.39843803135408346,2.2629193404047725,1.451746502313011,1.1262793837269065,0.9817132523395462,1.0208434705214748,1.5623595537841135
0.6359290074084171,0.5859343664817052,0.6143151514762295,0.6431996465232772,0.008888869800103831,-0.19983763687341352,0.044458405101919604,0.31630232096991595,0.1817333883210582,-1.0987718073403232,0.24234785174180218,-1.010915786587763,0.16969726263410248,0.45031646360329625,-1.072071445228139,-0.8898946468082236,-0.43072729929545756,-0.39843803135408334,-1.74849557831525,-1.5827643841203818,0.805027548912005,0.4568844003177183,0.7179092585594565,0.8050275489120087,1.0208434705214748,0.11581215323870743,0.5034367909146366,0.925684569719207,0.6395601008869939,-0.45688440031771843
1.0512490776596928,1.4349538940904858,1.0512490776596928,1.072071445228139,-0.24540020266520057,1.1262793837269065,0.7887467342043812,0.4767084569438578,0.13971029888186212,0.1817333883210565,0.672631065356524,-1.5047525509837407,0.5442224336320262,0.7968607388267138,-0.7489278236127414,0.6359290074084147,0.3476109419362043,-0.43072729929545756,-0.5442224336320262,0.335048298817719,1.1960463117107007,0.672631065356524,1.2459957446269367,1.2721785342041878,0.7726723539835677,1.8371086773510394,1.2721785342041878,0.6431996465232772,1.2206403488473496,1.3417747835269596
2.192148380393603,0.10686810468305788,2.2629193404047725,2.1921483803935966,2.8249952030560657,2.595102739552107,5.19933758270342,5.19933758270342,2.4525593662493423,0.9031802085732944,2.595102739552107,2.3472506046656587,2.2629193404047725,2.595102739552107,2.824995203056081,2.4525593662493423,2.3472506046656587,1.115175054336048,2.028069144933906,1.905326917001721,1.6038503418051282,-0.4048616677611863,1.6962712878681734,1.6038503418051282,1.4866175904389434,1.0208434705214748,1.1604567714798595,1.3639705579758568,0.6578441244318576,-0.0652304166165851
0.7647096737863855,0.06819993647453179,0.6689206460442515,0.7333303408343906,-0.9076442757180041,-0.6950920191849912,-0.08008429579681307,0.12177995919072053,1.1262793837269063,-2.5951027395521082,0.6505044468521879,0.21497445609916116,0.46347210556657215,0.6143151514762295,-1.4866175904389445,-1.5047525509837407,-0.2853007848839907,-0.4048616677611863,2.1309055179639644,-1.0616027260380356,0.6726310653565267,0.22408002445856529,0.5237207039002081,0.6036155217803442,-1.1662860338103418,-1.0512490776596928,-0.22408002445856545,-0.04445840510191974,2.2629193404047725,-1.8059766572349325
0.39203079394291046,0.1636885149470136,0.31630232096991595,0.40486166776118615,-0.05632520211358767,-0.22408002445856545,-0.16368851494701445,0.03259786568054919,-0.7927972120691564,-1.1489150369932386,0.044458405101919604,0.03852745791655987,-0.0890049022104445,0.335048298817719,-0.9913534902040231,0.020741910267926208,-0.5034367909146366,-0.4177595454821131,-0.5271221771504265,-0.5719204240983962,0.5929845539816317,1.0258452374552602,0.5339435147154252,0.6178973195740518,0.322538313527109,0.5789131835175201,0.050390916588362325,0.322538313527109,0.9721633965740296,0.2853007848839907
-1.3639705579758563,-0.26990408739737765,-1.3715204728028318,-1.3417747835269604,0.7372128704661496,-0.7255982301945619,-1.082658995322567,-0.9627013888888439,-1.4866175904389445,0.6143151514762295,-1.9837714531324653,0.8466986335488051,-2.2629193404047734,-2.0280691449339066,0.9348185915314761,-1.2992637567139838,-0.6000643400178982,-0.5442224336320262,-0.10984846909077667,-0.017778441997018387,-1.5233963507186319,-0.33504829881771786,-1.6038503418051278,-1.5233963507186319,0.31318894635403327,-1.1960463117107012,-1.082658995322567,-0.8091311431478991,-1.5425852376994165,-0.20588667711913555
0.3476109419362043,-2.192148380393597,0.3570689493153154,0.3476109419362043,1.9430554722788322,0.8382483222803783,1.1262793837269063,1.2721785342041878,0.6143151514762295,1.1262793837269063,0.2606969203884687,-1.2589792548390584,0.16368851494701445,0.41130205376077117,-0.5373635030525978,0.08008429579681307,0.6578441244318576,0.31007860456075037,-0.10091019572251632,0.4568844003177183,0.42423450475707314,-1.6368833461537473,0.41130205376077117,0.44376789548393736,0.8811242171055883,0.6107408489459056,1.1960463117107007,0.7026570442351704,0.6395601008869939,0.8987340677461588
-0.322538313527109,0.6323062792666255,-0.4767084569438584,-0.3038668759216277,-5.199337582605575,-5.199337582605575,-1.8059766572349325,-1.9837714531324653,-1.776502573016695,-1.9837714531324653,-1.6038503418051278,0.014815129851070592,-1.9630067469468746,-1.2395820490342269,-1.8371086773510403,-5.199337582605575,-1.8059766572349325,-1.9837714531324653,-0.3920307939429106,-2.5951027395521082,-0.4700799863487625,0.4209948188333856,-0.5719204240983962,-0.4372383028661021,-2.824995203056066,-2.824995203056066,-1.8059766572349325,-1.9430554722788305,-1.2856032547007554,-2.2629193404047734
-0.9166271325945037,-1.3715204728028318,-0.8811242171055885,-0.898734067746159,0.5754132866805013,-0.36022868791518187,-0.31630232096991595,-0.8466986335488055,-0.16669213648542755,0.5929845539816317,-1.22064034884735,0.07414080718677697,-0.8987340677461588,-1.2395820490342269,-0.7726723539835677,-0.07414080718677697,0.6000643400179004,-0.805027548912005,-0.026669419376159898,0.18776122917611787,-1.0158671131863608,-0.7411065448202501,-0.94403127942962,-1.0512490776596928,0.05632520211358753,-0.2668325273491151,-0.08008429579681307,-0.6395601008869939,0.1456967887797678,0.5169358430270745
-0.5305297601890662,1.010915786587763,-0.35391277166491136,-0.5580179144014468,1.5623595537841135,1.905326917001721,1.371520472802834,0.6578441244318576,0.8173795057189719,2.2629193404047725,-0.29766685018639627,0.8987340677461588,-0.42423450475707325,-0.24845484166385212,0.36022868791518203,1.8701303338685615,1.5425852376994165,0.5271221771504263,-0.11581215323870743,1.9430554722788322,-0.22408002445856545,2.1309055179639644,-0.24845484166385212,-0.18173338832105665,1.9837714531324646,5.19933758270342,2.595102739552107,1.2992637567139838,1.7484955783152494,5.19933758270342
-0.8298574487232003,-0.35391277166491136,-0.8132484081982484,-0.8382483222803786,1.226905380564633,-0.05632520211358767,-0.10388868923883765,-0.19983763687341352,-0.07117005784595232,0.5101746960762295,-0.2606969203884687,1.0010867506006578,-0.2883881397374954,-0.5101746960762295,0.8382483222803786,0.06819993647453179,0.06523041661658482,0.4700799863487625,-0.48335793914096836,0.3038668759216277,-0.745011487435004,0.45031646360329625,-0.7026570442351704,-0.7647096737863871,1.4689587734123952,0.16368851494701445,0.044458405101919604,-0.014815129851070731,-0.11282980955715895,0.4767084569438578
1.9430554722788451,0.023705560708874886,1.9238489279595075,1.9837714531324646,-0.2791341921959216,0.41130205376077117,0.8050275489120061,1.1042065566761332,-1.356497600390023,-1.3131711130869257,2.1921483803938733,-1.0010867506006578,2.192148380393603,2.2629193404047725,-0.2853007848839907,0.6578441244318576,0.5373635030525978,1.5047525509837407,0.5719204240983962,-0.19379590010324654,2.2629193404047725,-0.41130205376077134,2.2629193404047725,2.1309055179639644,-0.6286918306780629,0.6359290074084165,0.4437678954839383,1.4349538940904858,0.09197997724143016,-0.6071743320519994
-0.898734067746159,0.9348185915314761,-0.8637834595961071,-0.9076442757180041,-0.31007860456075037,-0.04445840510191974,0.2606969203884687,-0.12177995919071842,-1.8059766572349325,0.5859343664817052,-0.7411065448202501,2.1309055179639644,-0.5237207039002081,-0.9817132523395515,0.7567951869038884,0.4177595454821129,1.1840162776083965,0.18474646965446226,-0.7102624976487047,0.7567951869038884,-0.9721633965740296,1.6962712878681734,-0.925684569719207,-0.9817132523395515,-0.15768567148827684,0.09495586661841669,0.3570689493153154,-0.2853007848839907,-1.6962712878681745,0.32878687423182434
0.7887467342043812,0.20588667711913541,0.7806843291439264,0.805027548912005,0.21497445609916116,0.45031646360329625,0.35391277166491136,0.5034367909146366,1.0668224709303369,-0.13372881179106894,1.115175054336048,0.32878687423182434,1.1721551986661822,1.0826589953225667,0.6652194131397705,0.2668325273491151,0.45031646360329625,0.8811242171055883,1.1840162776083965,0.3729040492889364,0.7847091556639986,-0.03852745791656001,0.7806843291439264,0.7968607388267138,-0.12775210549366,-0.014815129851070731,-0.09793259715629397,0.24540020266520057,0.7102624976487047,-0.37290404928893595
-2.452559366249343,-1.7217965324010607,-2.347250604665659,-2.452559366249343,0.4800305449305783,-0.4900288624757135,-0.94403127942962,-1.115175054336048,-0.5305297601890662,1.1960463117107007,-2.2629193404047734,-1.137524355472557,-2.0280691449339066,-2.5951027395521082,0.6071743320519993,-0.3476109419362043,-0.6071743320519994,-0.898734067746159,-0.44376789548393847,0.3476109419362043,-2.347250604665659,-1.3868594212515073,-2.2629193404047734,-2.347250604665659,1.2924033589340698,-0.08603061476140494,-0.4372383028661021,-0.4048616677611863,0.21194326040547196,1.115175054336048
-0.5859343664817054,-2.0280691449339066,-0.57891318351752,-0.6143151514762297,0.4177595454821129,-0.6359290074084146,-0.5442224336320262,-0.187761229176118,0.5929845539816317,-0.3069712596551113,-0.7968607388267138,-1.1960463117107012,-0.7647096737863871,-0.9348185915314761,0.6875665665426454,-0.94403127942962,-0.6800798526585095,0.13073987487089553,0.13971029888186212,-0.7255982301945619,-0.6036155217803445,-2.2629193404047734,-0.6359290074084146,-0.6359290074084146,0.17270392206737356,-0.9721633965740296,-0.7806843291439259,-0.31007860456075037,-0.04742445220855609,-1.082658995322567
0.40486166776118615,-2.2629193404047734,0.37926414040323814,0.3665590068942105,0.5442224336320262,0.4767084569438565,0.3665590068942105,0.2545711119598536,-0.1427029045549724,0.17571214355894826,-1.7349914660841539,-2.5951027395521082,-1.791045137191277,-1.3273372010909856,-0.13372881179106894,-0.2729781959696159,0.2545711119598536,-0.2180076283023916,-1.6038503418051278,-0.7064546630044026,0.1817333883210565,-2.347250604665659,0.1456967887797678,0.1456967887797678,0.925684569719207,0.3038668759216277,0.5789131835175197,0.1877612291761196,-0.6359290074084146,0.050390916588362325
1.3061858555323984,0.9769271874948855,1.7765025730166955,1.258979254839058,2.0767454526522577,5.19933758270342,2.4525593662493423,2.1309055179639644,2.8249952030560963,2.1921483803935997,1.451746502313011,1.2721785342041878,1.9430554722788322,1.5233963507186319,1.3490996379841236,1.7765025730166955,2.1309055179639644,1.7765025730167112,5.19933758270342,1.1840162776083965,1.0826589953225558,0.8466986335488051,1.4432993237482534,0.9962083232351674,1.258979254839058,1.7484955783152494,1.905326917001721,1.7484955783152494,2.4525593662493423,0.8552098427437053
-1.0933693195590224,-1.4866175904389445,-1.115175054336048,-1.082658995322567,-2.076745452652258,-0.8724210457171906,-0.43072729929545717,-1.16045677147986,-0.5101746960762295,-0.10091019572251632,0.2729781959696159,-0.8298574487232003,0.4568844003177183,-0.0207419102679244,-0.39843803135408334,0.6875665665426454,0.7255982301945583,0.5965207095372808,1.3273372010909879,0.8132484081982484,-1.1489150369932386,-2.076745452652258,-1.0933693195590224,-1.137524355472557,-2.347250604665659,-0.9913534902040231,-0.8215245999467291,-1.4185564545869176,-0.5965207095372808,-0.8298574487232003
2.3472506046656587,1.1604567714798595,2.3472506046656587,2.3472506046656587,0.687566566542646,2.0767454526522577,2.0767454526522577,2.4525593662493423,0.05632520211358753,0.8382483222803783,1.4025318005658036,0.6800798526585095,1.6718056732362934,1.5827643841203782,0.7411065448202501,1.4689587734123952,1.1721551986661822,1.356497600390023,-2.1309055179639653,1.1489150369932384,2.0767454526522577,1.1840162776083965,2.3472506046656587,1.9837714531324646,1.072071445228139,1.6962712878681734,1.4185564545869176,2.595102739552107,-1.1489150369932386,1.1375243554725563
-1.443299323748254,-2.076745452652258,-1.4349538940904858,-1.4349538940904858,0.1937959001032464,-0.5237207039002081,-1.2332189428374751,-0.8552098427437055,-0.08305708817937268,0.5789131835175197,-1.3417747835269604,-1.776502573016695,-1.2721785342041882,-1.6483016801626298,-0.33504829881771797,-0.7647096737863871,-1.3273372010909879,-0.94403127942962,0.1696972626341022,-0.6286918306780629,-1.3715204728028318,-2.192148380393597,-1.3868594212515073,-1.3868594212515073,0.023705560708874886,-0.5894557978497783,-1.0410069117561174,-0.7567951869038884,0.13372881179106894,-0.3038668759216277
