V1,V10,V3,V4,V5,V6,V7,V8,V9,V2_Female,V2_Male
1.190940418182082,-0.1513177273279778,-1.0167374386641646,-5.199337582605575,-0.4449479239454277,-1.4115734266167845,-1.3501248297814943,0.1884607719603153,0.2126305763612887,1.0,0.0
1.0203549790854873,-0.6450414209806017,1.4057653496872249,1.4233346210279794,1.6465218886269797,0.7408854692947558,0.8017796843018979,0.9708657808669031,0.11004821882433574,0.0,1.0
1.0203549790854873,-0.28371042823846393,1.2359023985485396,1.288435230113909,1.2312936435235826,0.65568395997541,0.49302754149128974,0.44019785324943056,0.2126305763612887,0.0,1.0
0.7072977825015094,0.2702842506750435,0.0,0.11655021066820348,-0.5348067353167728,-1.7463162498064027,-1.1441116915656582,0.1884607719603153,0.30620289039657694,0.0,1.0
1.672114640355453,-1.991811421792062,0.9302654206303526,0.926951165413224,-0.24579371260843097,-0.4002078456832222,0.37698390359616585,0.79290177767127,-0.9072754213187975,0.0,1.0
0.07328320527147276,1.1779121892715185,0.4283657179059764,0.3470918225040042,-0.004306934749418696,-1.1075846467104984,-1.9614360450224797,1.0610662513972882,1.7080402947887083,0.0,1.0
-1.119594505783689,0.2702842506750435,-0.18626917782672853,-0.6005947048741596,-1.1953283617436798,-1.4115734266167845,-2.3827870468565147,0.44019785324943056,0.4095574925856068,1.0,0.0
-0.9369247814575927,0.6583561918814154,-0.18626917782672853,-0.0387720048379662,-0.09056901703548699,-1.7463162498064027,-2.7972076571041766,0.09489449967379521,0.5052232218857787,1.0,0.0
-1.7767986470752435,0.9335899257887991,-0.18626917782672853,-0.0387720048379662,-0.09056901703548699,-0.760868867752739,-1.249888704551398,0.8847552315044662,1.2312936435235826,0.0,1.0
0.5648659452325046,0.2702842506750435,-1.0167374386641646,-0.6005947048741596,0.6187478620907063,0.5174945154275132,0.3470918225040042,0.1884607719603153,0.30620289039657694,0.0,1.0
0.6530164020128638,-0.44257164036841434,-1.6465218886269801,-5.199337582605575,0.023690283648700333,0.47366497769492977,0.37698390359616585,-0.5800874150280122,-0.5397824391516938,0.0,1.0
1.672114640355453,-1.1317680610609706,0.7100659660385329,0.6962787226382111,0.3978759218954328,-0.15785577593605898,0.29044259243674453,0.8847552315044662,-0.1644005793039397,0.0,1.0
1.0996660244349816,-0.1513177273279778,-0.18626917782672853,-0.0387720048379662,0.7666343118669101,0.6826225821351294,0.3470918225040042,0.44019785324943056,0.30620289039657694,0.0,1.0
1.8316048797680606,0.2702842506750435,0.0992217585066195,0.11655021066820348,0.05170608751107667,-0.760868867752739,-0.41659325328257496,1.6219642802157341,1.2312936435235826,1.0,0.0
0.9777889968285313,-0.29268956046586087,-1.0167374386641646,-0.6005947048741596,-1.4115734266167845,0.5174945154275132,-0.02153627184786865,-0.6530164020128638,-0.5397824391516938,0.0,1.0
-1.1997394417323752,-0.7988133896284236,-1.6465218886269801,-5.199337582605575,-0.5076713428930062,0.9953056537197436,0.22586574369443893,-0.9137946802361153,-1.0059637880648897,0.0,1.0
-0.36544851460629235,1.1779121892715185,0.4283657179059764,0.42600652312983894,0.8879447961996584,1.417429515529126,1.6988519679601715,1.0610662513972882,1.7080402947887083,0.0,1.0
-0.6503534827561659,-0.01938235996579779,0.32657909868122603,0.20602707849180313,-0.8784029465458164,-1.5536207193425897,-0.8471577196059622,0.79290177767127,0.4095574925856068,0.0,1.0
-0.25245772670502054,-0.44257164036841434,-0.18626917782672853,-0.0387720048379662,0.6476951672826778,1.6465218886269797,1.417429515529126,0.1884607719603153,-0.004306934749418696,1.0,0.0
-0.25245772670502054,-0.44257164036841434,-0.18626917782672853,-0.0387720048379662,0.6476951672826778,1.6465218886269797,1.417429515529126,0.1884607719603153,-0.004306934749418696,1.0,0.0
0.3978759218954328,-1.2835121239141807,0.5826373490187945,0.5422753037415022,1.4724719701501874,-1.3342236095981135,-0.5372929244698179,0.79290177767127,-0.6530164020128638,0.0,1.0
0.3978759218954328,-1.485327673211939,0.7753306038481425,0.6962787226382111,1.1997394417323752,-0.760868867752739,-0.23692525554264207,0.44019785324943056,-0.9072754213187975,0.0,1.0
1.0203549790854873,-0.1513177273279778,1.1865752859989382,1.111570123765782,1.3342236095981135,1.148265185644719,0.4592591066195525,-0.1100482188243356,-0.004306934749418696,0.0,1.0
-0.25245772670502054,-1.1317680610609706,0.48090475597079013,0.5422753037415022,0.23471107698454807,-1.4115734266167845,0.27251850096256547,-1.9190119788705635,-2.0241441074855886,0.0,1.0
1.0610662513972882,2.4213279914244072,-0.18626917782672853,-0.6005947048741596,-0.2814692429242188,0.4905972381439508,0.0970579019117408,-0.4712572435364533,0.813716184761183,0.0,1.0
-0.5903100275431172,0.6583561918814154,0.9708657808669036,0.926951165413224,0.5928753066954534,2.2296122502740645,1.9614360450224793,-1.4115734266167845,-0.5397824391516938,0.0,1.0
-0.5903100275431172,0.6583561918814154,0.9708657808669036,0.926951165413224,0.5928753066954534,2.2296122502740645,1.9614360450224793,-1.4115734266167845,-0.5397824391516938,0.0,1.0
-0.5903100275431172,0.9335899257887991,1.1317680610609706,1.111570123765782,0.29943939027627803,2.9257358252618935,2.136409528059075,0.6853435639326815,1.0167374386641646,0.0,1.0
-1.4984336523422108,0.015074795956369727,0.0992217585066195,0.20602707849180313,-1.7562964643089982,-1.0023984245136601,-0.41659325328257496,-2.1364095280590765,-1.5536207193425897,0.0,1.0
2.702943043108321,0.6583561918814154,-1.0167374386641646,-0.6005947048741596,-0.4236496970436857,-1.879784475831045,-1.034960656863382,-0.4712572435364533,0.11004821882433574,1.0,0.0
0.6530164020128638,-1.991811421792062,0.9571570883551236,0.9105302134960865,-0.3562551624357046,0.3016923534095935,0.8847552315044662,-1.1953283617436798,-2.2562499358939294,0.0,1.0
0.4378265440005452,1.4598551165527418,-0.18626917782672853,-0.6005947048741596,-1.1608461596995658,-0.004306934749418696,0.07544262879502761,-1.5185890091393466,-0.3311253182336404,0.0,1.0
0.6530164020128638,0.9335899257887991,0.0,-0.0387720048379662,-0.4449479239454277,-1.1075846467104984,-0.8471577196059622,-1.1953283617436798,-0.3311253182336404,0.0,1.0
-0.36544851460629235,-0.44257164036841434,0.6717887164629424,0.6397474989733567,1.0879157500134868,0.6318400368802268,0.31298042698330236,-0.8047530505953885,-0.1644005793039397,1.0,0.0
-0.36544851460629235,-0.44257164036841434,0.6717887164629424,0.6397474989733567,1.0879157500134868,0.6318400368802268,0.31298042698330236,-0.8047530505953885,-0.1644005793039397,1.0,0.0
-0.8879447961996584,-0.1513177273279778,0.20162975020955823,0.11655021066820348,1.1997394417323752,1.080164960800365,0.6109433066241469,0.30620289039657694,0.2126305763612887,0.0,1.0
-1.7767986470752435,0.8137161847611826,-1.0167374386641646,-0.6005947048741596,-1.4115734266167845,-1.2086323462636201,-0.16221820949170793,0.6853435639326815,0.813716184761183,1.0,0.0
0.07328320527147276,-0.44257164036841434,1.5254465070026202,1.5830851323328086,0.9812682385041949,0.11871862310773361,0.5775412472961706,-1.9190119788705635,-1.3774120814486372,1.0,0.0
0.17532439746239872,-1.009541985328429,0.2569066212146966,0.2859530395136473,0.4095574925856068,0.11871862310773361,0.4592591066195525,-0.6530164020128638,-1.0957324526631536,0.0,1.0
0.11871862310773361,0.6583561918814154,0.7100659660385329,0.6962787226382111,0.483323608856113,1.1997394417323752,0.54477154280022,-0.2635895393520169,0.2126305763612887,0.0,1.0
-0.015074795956369865,0.2702842506750435,0.6371072555625114,0.5928753066954534,-0.8227451730036501,-0.056019264406434,0.17969971633419426,-1.2983762517837372,-0.6530164020128638,0.0,1.0
1.0203549790854873,0.6583561918814154,-1.6465218886269801,-5.199337582605575,-1.0023984245136601,0.23471107698454807,0.8752400625898183,-1.5185890091393466,-0.6530164020128638,0.0,1.0
-0.14696263620402683,-1.1317680610609706,1.1865752859989382,1.1524385840899438,1.5254465070026202,-0.5323238474931936,0.13391373345370508,-0.35855064891338567,-1.0059637880648897,0.0,1.0
0.3197723710595316,0.2702842506750435,0.6717887164629424,0.6397474989733567,1.0996660244349816,1.8673289134397622,1.8202002022470691,-0.1100482188243356,0.11004821882433574,0.0,1.0
2.925735825261934,0.2702842506750435,0.0,-0.0387720048379662,-0.004306934749418696,-1.3342236095981135,-1.7463162498064029,0.44019785324943056,0.5052232218857787,1.0,0.0
-0.539782439151694,-0.1513177273279778,0.4283657179059764,0.2859530395136473,0.483323608856113,0.3885696768914075,1.1865752859989382,-0.036617013260615276,0.11004821882433574,0.0,1.0
-1.435296063156897,1.2983762517837376,0.9302654206303526,0.8943511872137117,-1.2786199311159594,0.03877200483796606,-0.5903100275431172,0.1884607719603153,0.813716184761183,0.0,1.0
-0.25245772670502054,1.1779121892715185,0.0992217585066195,-0.0387720048379662,0.21924335937905567,2.702943043108321,2.3148972354600743,-1.5185890091393466,-0.4378265440005454,0.0,1.0
-0.7465645388340565,0.2702842506750435,-1.6465218886269801,-5.199337582605575,-0.6664012884495931,0.14478614063610748,-0.5372929244698179,-0.4712572435364533,-0.1644005793039397,1.0,0.0
0.5648659452325046,-1.991811421792062,1.7664547444886383,1.7173751290050596,-0.02799864702769232,0.7408854692947558,1.1865752859989382,-0.2635895393520169,-1.7080402947887097,0.0,1.0
-0.015074795956369865,-0.7988133896284236,-1.0167374386641646,-0.6005947048741596,-0.7870177463866356,-0.8689404102316067,-1.9614360450224797,-0.7211936502155504,-0.7811608377732782,1.0,0.0
-0.5903100275431172,0.2702842506750435,-1.6465218886269801,-5.199337582605575,-0.9777889968285313,-1.5536207193425897,-1.249888704551398,0.02799864702769218,0.30620289039657694,1.0,0.0
