LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL
1.1895222157453642,0.7529974415343902,1.184446818906046,0.6800125783688009,0.8552868016470969,1.2286069212987556,0.741387603841135,0.033879835403491765,1.301190684205984,0.6800125783688009,0.8901723046231349,-0.17273101614570757,0.9184977079651129,-5.199337582605575,-5.199337582605575,0.6410017876338546,5.19933758270342,1.0848352604785245,0.18990676145482294,0.3922275586244845,0.5775565284075048,0.5598590598576754,-0.033879835403491765,0.3922329571973829,0.5969353414048746,-1.3589129518125596,1.164443705970982,1.2286069212987556,0.9958576405013482,-0.3084265819180716,0.8462785026808521,0.35615869668877986,1.1047469132423209,0.17273101614570743,0.8284646485811346,0.6959079368789585,0.6287243565705405
-0.26658359262632736,0.5716375251650858,0.6425432443553143,-5.199337582605575,0.11820414480337647,1.0465757410306638,0.5569266030950195,1.23396159022193,0.9184977079651129,0.6800125783688009,0.605955137010743,-0.33352404954762194,0.42522773087474475,1.053106263987631,-5.199337582605575,-0.22648937660749202,0.3789773215364033,-0.6831778069051377,0.11567779147481824,-0.0823205827692297,-0.31896935678053573,-0.28221614706250814,0.09297184856107361,-0.08231926411635784,-0.24717753017383168,0.34415365894707195,1.164443705970982,1.0465757410306638,0.3682152867198259,1.3189459369803571,-0.3163303832842014,-0.28874990115703086,-0.2796060306706413,0.49072123739941237,-0.4528584793924642,0.036390522693206855,-0.30842658191807143
-0.26658359262632736,0.036390522693206855,-0.30579628164909706,0.4334819661117883,0.11820414480337647,0.5020737907955009,0.043924024540264145,-0.5627963389464197,0.31105901776634376,2.0431151448021514,0.18803291253891433,-0.17273101614570757,-0.2574948417331492,0.8516751900941525,5.19933758270342,0.3776296899260614,0.3789773215364033,-0.37255629050148636,0.09086511649155178,-0.005318131425175512,-0.05397264705241303,-0.1460475087974106,0.09297184856107361,-0.005296641563093716,-0.09991122336113831,5.19933758270342,0.5999365109266499,0.5020737907955009,-0.34149265585889366,-0.09297184856107375,-0.13844353805389234,-0.12452336608306731,0.0012545690351250104,0.49072123739941237,0.09297184856107361,0.05271629197282213,0.35215139697893266
0.11567779147481824,0.036390522693206855,-0.30579628164909706,-5.199337582605575,-5.199337582605575,0.6302538248871072,0.043924024540264145,0.28874990115703086,0.672129117004185,0.6800125783688009,0.18803291253891433,-0.17273101614570757,0.022584156380876273,-5.199337582605575,-5.199337582605575,-0.10305676609118142,-5.199337582605575,0.16891199278645552,-0.6580047864329648,-0.5726982190413148,-0.49072123739941237,-0.5092020438642008,0.8939075247645538,-0.5726833859735263,-0.4609289033038207,-0.580523622286316,0.5999365109266499,0.6302538248871072,0.02132928514383558,0.3695581856124022,-0.3163303832842014,-0.5969353414048746,0.11820414480337647,-0.3615106865148254,-0.30316809532887196,-5.199337582605575,-0.1867561210637371
0.4766187439234876,0.036390522693206855,-0.30579628164909706,0.8516751900941525,-5.199337582605575,-5.199337582605575,0.043924024540264145,-0.744694447710125,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.1497417570435924,0.022584156380876273,-5.199337582605575,-5.199337582605575,0.3776296899260614,0.9958576405013482,0.17359982328117618,0.11567779147481824,0.14928231416547733,0.13337869485727427,0.2743914878600369,0.09297184856107361,0.14926505759358671,0.14335904984972503,-0.580523622286316,-5.199337582605575,-5.199337582605575,0.02132928514383558,-0.3084265819180716,0.2471336338581233,0.2939857808389507,-0.2796060306706413,-0.7546642694731029,0.24842731208518273,0.19570017830120398,0.4612146045705889
0.26008942517254646,0.7529974415343902,1.184446818906046,-5.199337582605575,-5.199337582605575,1.2286069212987556,0.741387603841135,0.785036049876892,1.301190684205984,0.6800125783688009,1.1257762007300158,0.1321130235613776,0.8214123849032883,-5.199337582605575,-5.199337582605575,0.1842034490195002,-5.199337582605575,0.5701609063769159,0.23903954548719136,0.3259962369757548,0.370901751289097,0.4224827724521058,-0.033879835403491765,0.32599190161404934,0.3816102379243629,-1.3589129518125596,1.164443705970982,1.2286069212987556,0.8320062700164733,0.783329858958644,0.20337896614335013,0.5909490574270496,0.11820414480337647,0.17273101614570743,0.1321130235613776,-5.199337582605575,0.11946760342846592
-0.26658359262632736,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.4224827724521058,-5.199337582605575,-5.199337582605575,-5.199337582605575,5.19933758270342,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.1024403670151643,-5.199337582605575,-1.0796899285577486,-1.202346703289829,-1.2502418557878947,-1.1743865247136833,-1.2585076890467706,1.7444475421409682,-1.2502418557878947,-1.261282157758418,5.19933758270342,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.03011419991126472,-1.3100166880582473,-1.239351875604854,-1.280981397513278,-1.1305174297854546,-1.2420605724635014,-5.199337582605575,-1.1473154975252742
-0.26658359262632736,0.036390522693206855,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.043924024540264145,0.4224827724521058,-5.199337582605575,-5.199337582605575,-5.199337582605575,-1.1497417570435924,-0.1803766849109751,-5.199337582605575,-5.199337582605575,-0.22648937660749202,0.3789773215364033,-0.6642755083931495,-0.09675252955038441,-0.29872217758089104,-0.49072123739941237,-0.5092020438642008,0.332198018703997,-0.2987172572217256,-0.43584806834850687,-0.580523622286316,-5.199337582605575,-5.199337582605575,-0.21620388056489545,0.6471768109382816,-0.4528584793924642,-0.503497390391875,-0.13337869485727427,0.6271963576001219,-0.5583922312531167,-5.199337582605575,-0.30842658191807143
2.0696274547644222,1.387907659560497,-0.30579628164909706,2.053335604240414,2.2052371347291495,1.7619480328408437,1.3620783082806853,-0.6674190444558503,1.7986625770167255,0.6800125783688009,0.605955137010743,-1.368450292253209,1.3041214037998634,-5.199337582605575,-5.199337582605575,1.4425433583574943,-5.199337582605575,-0.38337556554925467,2.4616967357483275,1.828186540345248,1.3589129518125596,1.4390013150939511,-1.3716572255726536,1.8281865456000173,1.3487221515325065,-2.1079532317500678,1.7330708141786697,1.7619480328408437,1.2982710982714527,-0.879040384840073,1.3129814789733745,1.5057470057123419,0.21620388056489545,1.3189459369803571,1.8952592947862104,1.4175746456163312,1.6438562330313626
-0.6363865203698569,0.5716375251650858,0.6425432443553143,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.5569266030950195,0.19442151365869756,-5.199337582605575,-5.199337582605575,1.1257762007300158,5.19933758270342,0.7496700441538358,-5.199337582605575,-5.199337582605575,0.4307272992954577,-5.199337582605575,0.7946082406548653,0.40063525047383,0.523453497211928,0.6210989280340984,0.6014391227954631,-0.1842034490195002,0.5234549321357883,0.62170449964634,-1.1497417570435924,-5.199337582605575,-5.199337582605575,0.791883809137432,0.6959079368789585,0.8680163439466388,0.4376201502677811,0.8516751900941525,0.17273101614570743,0.005018295886876199,-5.199337582605575,0.35215139697893266
